0.0000000000,0.0015750981,-0.0130200200,-0.0028428016,0.0229261331,0.0112406425,0.0264891908
0.0097379684,-0.0024668716,-0.0157212727,-0.0009112536,0.0196821354,0.0142572047,0.0052555399
0.0197969675,-0.0034928464,-0.0166369192,0.0019976320,0.0165175013,0.0099090626,-0.0064256173
0.0299210548,-0.0025112771,-0.0166420750,0.0048975172,0.0080144554,0.0066578751,-0.0053627496
0.0401359797,-0.0005438470,-0.0118533485,0.0097326459,-0.0090350490,0.0032643420,-0.0149172386
0.0503330231,0.0005007840,-0.0110777430,0.0106094303,-0.0186631754,0.0052678380,-0.0202227887
0.0627480745,0.0045131305,-0.0113303475,0.0085734548,-0.0111380937,0.0000131552,-0.0223498568
0.0703489780,0.0085273841,-0.0056682047,0.0056645097,-0.0067758365,-0.0083268005,-0.0053663449
0.0803920031,0.0105231265,0.0050068679,0.0047087492,-0.0046696486,-0.0050696209,0.0031290059
0.0904860497,0.0095187286,0.0079917200,0.0066528143,0.0016516307,0.0035228019,0.0105642844
0.1005200148,0.0103964666,0.0022826975,0.0066121640,0.0058317278,0.0131562538,0.0180019625
0.1106029749,0.0122363428,-0.0053383526,0.0075433077,0.0090618758,0.0099596623,0.0116287507
0.1208360195,0.0111734131,-0.0120319836,0.0084980549,0.0048397258,0.0046198247,0.0116246892
0.1309280396,0.0101315239,-0.0177326910,0.0075494470,0.0091732219,-0.0016950630,0.0137440329
0.1409189701,0.0032613731,-0.0215177946,0.0056925835,0.0092774853,-0.0123469746,0.0073682256
0.1508589983,-0.0006135248,-0.0195047073,0.0058269920,0.0060830233,-0.0134844119,-0.0000641241
0.1609539986,-0.0062025329,-0.0195014291,0.0012607992,0.0007659961,-0.0157303214,-0.0117425518
0.1709890366,-0.0040047904,-0.0192284398,0.0006055654,-0.0087641254,-0.0232481584,-0.0128056854
0.1810760498,0.0003737069,-0.0166202895,-0.0007121144,-0.0129523193,-0.0318072923,-0.0181186907
0.1911020279,0.0022662736,-0.0109394304,-0.0047412692,-0.0149928341,-0.0414026603,-0.0223701615
0.2012079954,0.0022002317,-0.0021284635,-0.0066101728,-0.0096223289,-0.0445187576,-0.0191872176
0.2112690210,0.0002747632,0.0067461911,-0.0081297932,-0.0043282313,-0.0402142927,-0.0170628149
0.2212680578,-0.0021867894,0.0074259522,-0.0120793162,0.0104411272,-0.0231077429,-0.0170580205
0.2319550514,-0.0023923658,0.0083782859,-0.0113393245,0.0177970454,-0.0113299135,-0.0106832124
0.2414849997,-0.0005576157,0.0040249112,-0.0090109287,0.0155468322,-0.0021053893,-0.0573959872
0.2515029907,-0.1367178112,-0.0238411240,-0.0376011319,0.0216622502,-0.0806838199,-0.0744255781
0.2616360188,-0.2102842480,-0.0466976576,-0.0571485348,0.0406305864,-0.0596136265,-0.1232634857
0.2716599703,-0.0743222386,-0.0251279287,-0.0293014236,0.0245608091,-0.0473761335,-0.0149497958
0.2817450762,0.0148560265,-0.0048621711,-0.0084045706,0.0038743308,-0.0073111365,-0.0266044550
0.2918109894,-0.0189622790,-0.0084560625,-0.0093487082,-0.0153563553,-0.0053707575,-0.0287222005
0.3018440008,-0.0057798168,0.0045095566,-0.0061283885,-0.0302596726,-0.0087001091,-0.0308416765
0.3119009733,-0.0043436429,0.0067866924,-0.0029599248,-0.0291813575,-0.0097448668,-0.0297806747
0.3220300674,-0.0021169924,0.0093569346,-0.0017759978,-0.0184442904,-0.0159685425,-0.0223545823
0.3320820332,0.0022301532,0.0128250904,0.0049935998,-0.0055892114,-0.0200106874,-0.0085564787
