0.0000000000,0.0003319169,-0.0023799459,0.0033827326,-0.0255515166,-0.0018769139,-0.0066974247
0.0098760128,-0.0025833314,-0.0045249085,-0.0005537370,-0.0148882177,-0.0006880788,-0.0013905440
0.0196630955,-0.0015720045,0.0070516993,-0.0044753649,-0.0042078774,-0.0016766442,-0.0045791464
0.0300760269,-0.0025225496,0.0080062523,-0.0025456646,-0.0029273489,-0.0007290253,-0.0108685354
0.0399670601,-0.0034664636,0.0021318872,0.0013448497,-0.0135349594,-0.0071739415,-0.0087459283
0.0507349968,-0.0013930863,-0.0018774640,0.0022944112,-0.0166489929,-0.0156622343,-0.0045021814
0.0600969791,-0.0012271916,-0.0010433864,0.0032033226,-0.0123572834,-0.0177547485,-0.0055652484
0.0705720186,-0.0010716384,0.0017812926,0.0012094876,-0.0028053224,-0.0123519916,-0.0034413775
0.0801219940,-0.0019361889,0.0018167276,0.0031439564,0.0035254108,-0.0048486022,-0.0002535075
0.0903019905,-0.0019079512,0.0008111972,0.0011811754,-0.0082193958,-0.0038347365,0.0082443729
0.1000630856,-0.0008771037,-0.0003647130,-0.0017672280,-0.0230019372,-0.0175017472,0.0475275293
0.1101050377,-0.0008798157,-0.0015176606,0.0011324188,0.0001787487,-0.1889363378,0.2502396107
0.1201690435,-0.0947592631,-0.0163601413,-0.0079841716,0.0206313990,-0.3069148958,0.3552930951
0.1302120686,-0.1700516492,-0.0292131379,-0.0257831309,0.0035221875,-0.1061455905,0.0867625475
0.1403260231,-0.0681317523,-0.0136874393,-0.0108957393,-0.0080931094,-0.0165519975,0.0103606544
0.1504080296,0.0199935678,0.0008235205,0.0000700852,-0.0209231563,-0.0145833883,0.0039941017
0.1605269909,-0.0071973717,-0.0043405513,0.0028238795,-0.0293173864,-0.0284098536,0.0103605213
0.1706070900,0.0077018971,-0.0054070870,0.0084579485,-0.0091074547,-0.0218875073,0.0071732500
0.1806260347,0.0045822049,-0.0058118175,0.0037155054,-0.0026374115,-0.0281489976,0.0146009391
0.1907219887,0.0056881839,0.0091940537,-0.0001808504,0.0058463551,-0.0227694120,0.0146014718
0.2008130550,0.0199668650,0.0115501955,-0.0044707754,0.0132197160,-0.0131762419,0.0114193270
0.2108420134,0.0423260406,0.0112727508,-0.0080475910,-0.0050322581,-0.0015805708,0.0241713412
0.2210019827,0.0451070145,0.0119616911,-0.0144657595,-0.0296911076,0.0099108359,0.0294922050
0.2310330868,0.0313284323,0.0127699450,-0.0107098920,-0.0404454842,0.0183333494,0.0337463357
0.2411130667,0.0256062243,0.0096259341,-0.0109784110,-0.0565570258,0.0288384538,0.0390644036
0.2511940002,0.0222066287,0.0123307332,-0.0091710193,-0.0726054907,0.0329564996,0.0411941335
0.2612270117,0.0178152118,0.0093848333,-0.0046618083,-0.0790012106,0.0329051688,0.0422598645
0.2713199854,0.0176984314,0.0053342213,-0.0003858308,-0.0779761598,0.0371654257,0.0433235280
0.2814060450,0.0174449030,0.0056601842,-0.0020716884,-0.0651164204,0.0320217311,0.0507492870
0.2914329767,0.0185578857,0.0086786225,0.0001459619,-0.0501894057,0.0331855342,0.0464988835
0.3015199900,0.0168964509,0.0061172475,0.0013860961,-0.0448224954,0.0300351456,0.0443724841
0.3115990162,0.0177379493,0.0014578927,0.0005481740,-0.0469152071,0.0257586427,0.0422472805
0.3218060732,0.0188300703,0.0008549917,-0.0032442906,-0.0479754917,0.0246612187,0.0379992053
0.3317160606,0.0179844592,0.0030139466,0.0007075568,-0.0447964743,0.0267973412,0.0358758681
0.3417869806,0.0173253957,0.0005024004,0.0027137301,-0.0384150892,0.0289468449,0.0316288583
0.3518650532,0.0175928269,0.0019668420,-0.0010944108,-0.0426516458,0.0257265512,0.0316283256
0.3619019985,0.0138630504,0.0053257425,-0.0039525726,-0.0427388363,0.0341939405,0.0284470469
