0.0000000000,-0.0132145956,0.0099424012,0.0050820746,0.0179932304,-0.0311074425,-0.0067657856
0.0090169907,-0.0119759217,0.0071105245,0.0043510832,0.0168573931,-0.0236165039,-0.0046887863
0.0180360079,-0.0147165433,0.0022846346,0.0044935979,0.0092609925,-0.0087067969,-0.0037159333
0.0279079676,-0.0156574324,-0.0015857335,0.0035620367,0.0048159100,0.0105425315,0.0014743013
0.0377600193,-0.0158049539,-0.0005709048,0.0044932403,0.0035975138,0.0276610665,0.0045513175
0.0476679802,-0.0160635188,-0.0005302544,0.0043763556,0.0013540667,0.0383861475,0.0108576827
0.0577130318,-0.0135080591,0.0024638062,0.0032466685,0.0002295468,0.0437542796,0.0140080694
0.0679309368,-0.0109571591,0.0006007437,0.0011562145,0.0055457489,0.0438498892,0.0203780849
0.0778599977,-0.0104055479,0.0026999002,-0.0028866495,0.0119248191,0.0450118259,0.0256788395
0.0878449678,-0.0089294687,0.0077996138,-0.0068779550,0.0269069634,0.0408434458,0.0246330164
0.0981270075,-0.0034771336,0.0169535764,-0.0077946745,0.0377529562,0.0216527078,0.0205003228
0.1092039347,0.0002343285,0.0154290684,-0.0046099983,0.0464870557,-0.0007516679,0.0174523350
0.1178590059,0.0002389181,0.0119067915,-0.0033186639,0.0466029048,-0.0125587918,0.0111528952
0.1279309988,0.0003099072,0.0093427189,0.0038724577,0.0413463563,-0.0190848690,0.0026997547
0.1378569603,-0.0034136248,0.0037187224,0.0051187314,0.0307015702,-0.0202875528,-0.0025939436
0.1479239464,-0.0032334102,0.0009564047,0.0053670444,0.0199836772,-0.0150264772,-0.0026205753
0.1577889919,-0.0040865014,0.0000918393,0.0064980425,0.0146082202,-0.0097393040,-0.0047773365
0.1679739952,-0.0059942971,0.0021026020,0.0056136288,0.0145328529,-0.0022219992,-0.0005764659
0.1778479815,-0.0079347268,0.0002332215,0.0056776442,0.0133896908,0.0052878484,0.0036248039
0.1879010201,-0.0109551325,0.0012709383,0.0037071144,0.0079685599,0.0138326008,0.0078227445
0.1977369785,-0.0130296424,0.0003682260,-0.0011942351,0.0100813787,0.0149527267,0.0120642278
0.2080919743,-0.0132037774,0.0004933958,-0.0011936987,0.0090193097,0.0138847986,0.0131342858
0.2178009748,-0.0152695253,-0.0043368456,-0.0031651224,0.0004717615,0.0148866791,0.0131341526
0.2278510332,-0.0124957934,-0.0013424273,-0.0061364733,0.0005383408,0.0084381029,0.0089263581
0.2377949953,-0.0087182894,0.0065647843,-0.0070877634,0.0123899393,-0.0043096514,0.0068738605
0.2479519844,-0.0037904752,0.0116142519,-0.0069085322,0.0221773237,-0.0245773718,0.0027488903
0.2578109503,0.0002956319,0.0128205307,-0.0046523176,0.0287108570,-0.0374127403,-0.0035438931
0.2677949667,0.0006550777,0.0052065137,-0.0003960693,0.0223485641,-0.0417552926,-0.0056360727
0.2778190374,-0.0028876138,-0.0025447721,0.0027959978,0.0084103784,-0.0333357081,-0.0088702152
0.2880020142,-0.0015063357,-0.0075131771,0.0039384998,0.0010528630,-0.0200976692,-0.0790687427
0.2977989912,-0.1239706054,-0.0174579136,-0.0126370154,0.0439748988,-0.1392365694,-0.1760665178
0.3077679873,-0.2163614631,-0.0291959159,-0.0320426784,0.0390102342,-0.0621583015,-0.1574398428
0.3177939653,-0.0838148370,-0.0186774246,-0.0126532279,-0.0194397625,-0.0144701432,-0.0270323083
0.3275879622,0.0145850405,-0.0006106014,0.0025405323,-0.0421290956,0.0174454451,-0.0240362510
0.3376150131,-0.0234362558,0.0046256068,-0.0000032747,-0.0335542485,0.0090522263,-0.0133639006
0.3475730419,-0.0116979256,0.0034796481,0.0018602645,-0.0259911381,-0.0015863026,-0.0143625857
