0.0000000000,-0.2919169962,0.0885798931,0.0508453473,0.5277420878,1.5809110403,-4.9345397949
0.0097080469,-0.2507391870,0.0116533032,0.0377422199,0.9374833107,1.5572541952,-4.8220596313
0.0197809935,-0.2175706625,-0.0368046165,0.0094688172,1.3600301743,1.5159264803,-4.6627283096
0.0297579765,-0.2118648887,-0.0990004539,-0.0389715806,1.7055231333,1.5132169724,-4.5450372696
0.0398039818,-0.2266707718,-0.1986135840,-0.0822524801,1.8771523237,1.5046671629,-4.4505505562
0.0497219563,-0.2243704498,-0.3238056302,-0.0971174017,1.9047783613,1.4769768715,-4.3388390541
0.0597640276,-0.2180477083,-0.4457768798,-0.0823193565,1.7489932775,1.4285718203,-4.2332377434
0.0697829723,-0.2160440087,-0.5643422008,-0.0612333193,1.4185966253,1.3504679203,-4.1931920052
0.0797380209,-0.2137432843,-0.7063505650,-0.0308788773,1.0351508856,1.2449697256,-4.1837406158
0.0898799896,-0.2120004296,-0.8029325008,-0.0146883493,0.5787484050,1.2172722816,-4.2597346306
0.0998430252,-0.2426951975,-0.8751373291,-0.0150227314,0.0351132378,1.2704071999,-4.3032560349
0.1099940538,-0.2227960527,-0.8706139922,-0.0617255345,-0.4037996829,1.2863960266,-4.2860550880
0.1199280024,-0.1453827024,-0.8159916997,-0.1139494553,-0.6650795937,1.2659890652,-4.3112382889
0.1298680305,-0.0938135535,-0.7614125609,-0.1693269908,-0.9204295874,1.2939312458,-4.3123035431
0.1401410103,-0.0599344559,-0.7057339549,-0.2209500968,-1.1353111267,1.3098795414,-4.2527637482
0.1499040127,-0.0002049231,-0.6454626918,-0.2799780071,-1.1858632565,1.3261834383,-4.1752796173
0.1598839760,0.0471811406,-0.5944592953,-0.3533239067,-1.1726000309,1.3540383577,-4.0543551445
0.1699520350,0.0726080239,-0.5615652800,-0.4152195156,-1.1397608519,1.4403618574,-3.8637075424
0.1798770428,0.0925230980,-0.5732513070,-0.4805076420,-1.0297660828,1.4888404608,-3.6686182022
0.1898239851,0.1261239648,-0.6050034165,-0.5356211066,-0.8192096949,1.5071758032,-3.4649050236
0.1998629570,0.1458021700,-0.6455104947,-0.5878239870,-0.5362138748,1.5264469385,-3.2176918983
0.2099510431,0.1638174355,-0.6695199609,-0.6443708539,-0.1846292466,1.5141543150,-2.9735078812
0.2198590040,0.1811076403,-0.6965910792,-0.6804007292,0.2132586092,1.4436421394,-2.7045419216
0.2298640013,0.1985540688,-0.7142236829,-0.7113775611,0.6540005803,1.3552675247,-2.4386789799
0.2398530245,0.2191350460,-0.7263368368,-0.7343006730,1.1003603935,1.2316887379,-2.1704688072
0.2498459816,0.2412720621,-0.7563608885,-0.7418169379,1.4788892269,1.1010926962,-2.0360250473
0.2599209547,0.2802584469,-0.8123102188,-0.7262321115,1.7090243101,0.7546698451,-2.0073781013
0.2699249983,0.4582818449,-0.8628959656,-0.6398105621,1.6549037695,0.6185199618,-1.7557330132
0.2799580097,0.3880373538,-0.9655556083,-0.5986970067,1.3176590204,0.4808737040,-1.4231404066
0.2898859978,0.2293833494,-1.1160224676,-0.5914628506,0.7476887107,0.3460359871,-1.4261175394
0.3002140522,0.1826125681,-1.2377160788,-0.5624164939,0.0315933377,0.2003738582,-1.4374203682
0.3099240065,0.1620893180,-1.2699931860,-0.5431478024,-0.6487466097,0.1369155347,-1.4928405285
0.3199330568,-0.1787703782,-1.2646019459,-0.3847807944,-1.1397459507,0.1467079669,-1.5276178122
0.3299089670,-0.2268110216,-1.1624565125,-0.4303827584,-1.4007350206,0.2088624239,-1.5225266218
0.3399410248,-0.2531093061,-1.0243999958,-0.4793948829,-1.4923505783,0.3056403697,-1.4975969791
0.3499009609,-0.2545391023,-0.9464492202,-0.5192243457,-1.4475120306,0.3903339505,-1.3834391832
0.3599100113,-0.2359924167,-0.8725458384,-0.5381705165,-1.2748200893,0.4996393919,-1.2557150126
0.3755010366,-0.2305164933,-0.8292304873,-0.5821604133,-0.9998489618,0.6060505509,-1.0600547791
0.3884739876,-0.2459333539,-0.7869799733,-0.6095145345,-0.6397200227,0.7304635644,-0.8369516134
0.4047100544,-0.2608320415,-0.7533167005,-0.6376701593,-0.1736772507,0.8163710237,-0.5871098638
0.4047740698,-0.2420610487,-0.7230130434,-0.6784663200,0.3452571034,0.8258494735,-0.3229968548
0.4119189978,-0.2218419611,-0.7308630943,-0.6842558980,1.0337895155,0.8400851488,-0.0314124078
0.4198720455,-0.2320184410,-0.7113061547,-0.7012047172,1.8143996000,0.7988689542,0.3167736530
0.4298520088,-0.2560535371,-0.6658077240,-0.6926783919,2.4440498352,0.6984153390,0.6240164638
0.4399349689,-0.2688413560,-0.7676748633,-0.6206817627,3.0503575802,0.5932287574,0.8983699679
0.4495930672,-0.2966143191,-0.8370440602,-0.5515140295,3.7506031990,0.4762022495,1.2035461664
0.4604890347,-0.3352187574,-0.7618001699,-0.4711794555,4.3670020103,0.3206762969,1.4580392838
0.4697200060,-0.3504626155,-0.7661093473,-0.3471230567,4.6786508560,0.1718719155,1.5235923529
0.4801050425,-0.3841604292,-0.9113086462,-0.2200979292,4.2383360863,0.1514177620,1.4050444365
0.4896149635,-0.4388812184,-1.1497445107,-0.0746018067,2.9056315422,0.2015714794,1.1018060446
0.4995239973,-0.4689776599,-1.4164097309,0.0293362383,1.0174962282,0.2174034566,0.6621279716
0.5094840527,-0.4338802993,-1.5006642342,0.0505476221,-0.7740955949,0.2044948339,0.1492654979
0.5194870234,-0.3945173323,-1.3442680836,-0.0030286077,-2.0051808357,0.1495833844,-0.2829736769
0.5295749903,-0.3582496941,-0.9703243375,-0.0652587786,-2.6015157700,0.1099102795,-0.6328890920
0.5395410061,-0.3305998743,-0.6522420049,-0.1224947348,-2.6828711033,0.1039565131,-0.8803297281
0.5495170355,-0.3270491660,-0.4063967466,-0.1929714382,-2.4864628315,0.1671541184,-1.0423601866
0.5594660044,-0.3321613371,-0.2895020843,-0.2826013863,-2.2135989666,0.2654473782,-1.1696141958
0.5694810152,-0.3507629931,-0.2885137796,-0.3187297881,-1.9429291487,0.3513308764,-1.2457900047
